,text,notes,date
https://arstechnica.com/tech-policy/2020/07/fbi-nabs-nigerian-business-scammer-who-allegedly-cost-victims-millions/,FBI nabs Nigerian business scammer who allegedly cost victims millions,,20200708-0200
https://arstechnica.com/gadgets/2020/07/oneplus-sub-500-smartphone-launches-july-21/,OnePlus’ sub-$500 smartphone launches July 21,,20200708-0200
https://arstechnica.com/gaming/2020/07/microsofts-next-xbox-series-x-game-showcase-coming-july-23/,Microsoft’s next Xbox Series X game showcase coming July 23,,20200708-0200
https://arstechnica.com/features/2020/06/human-interface-come-on-a-tour-of-an-f-15c-fighter-jet-cockpit/,Human Interface: What (almost) every button in an F-15C fighter’s cockpit does,,20200708-0200
https://arstechnica.com/science/2020/07/recently-discovered-exoplanet-may-be-a-heated-up-gas-giant-core/,Exoplanet in the hot-Neptune desert is the first of its kind,,20200708-0200
https://arstechnica.com/gaming/2020/07/f1-2020-race-in-an-alternate-universe-where-there-is-no-covid-19/,F1 2020 reviewed—Codemasters takes another racing game win,,20200708-0200
https://arstechnica.com/tech-policy/2020/07/robocalls-by-debt-collectors-are-illegal-again-thanks-to-supreme-court/,Supreme Court strikes down 2015 law allowing robocalls by debt collectors,,20200708-0200
https://arstechnica.com/gaming/2020/07/james-mcavoy-voices-morpheus-in-final-teaser-for-the-sandman-audio-drama/,Morpheus speaks with the voice of James McAvoy in The Sandman audio drama,,20200708-0200
https://arstechnica.com/science/2020/07/archaeologists-study-life-in-oxford-before-and-after-william-the-conqueror/,The Norman Conquest didn’t change ordinary people’s lives very much,,20200708-0200
https://arstechnica.com/information-technology/2020/07/uber-plans-to-gobble-up-delivery-rival-postmates-in-2-6-billion-deal/,Uber plans to gobble up delivery rival Postmates in $2.6 billion deal,,20200708-0200
https://arstechnica.com/information-technology/2020/07/new-mac-ransomware-is-even-more-sinister-than-it-appears/,New Mac ransomware is even more sinister than it appears,,20200708-0200
https://arstechnica.com/science/2020/07/as-covid-19-spreads-researchers-tracking-an-influenza-virus-nervously/,"As COVID-19 spreads, researchers track an influenza virus nervously",,20200708-0200
https://arstechnica.com/gaming/2020/07/homebound-with-earthbound/,Homebound with EarthBound,,20200708-0200
https://arstechnica.com/science/2020/07/rockets-come-and-go-but-nasas-vehicle-assembly-building-remains/,NASA’s most iconic building is 55 years old and just getting started,,20200708-0200
https://arstechnica.com/science/2020/07/on-its-13th-launch-rocket-lab-loses-a-mission/,"After a second-stage failure, Rocket Lab loses seven satellites",,20200708-0200
https://arstechnica.com/science/2020/07/poopy-projectiles-penguins-can-fling-their-feces-over-four-feet-study-finds/,The explosive physics of pooping penguins: they can shoot poo over four feet,,20200708-0200
https://arstechnica.com/tech-policy/2020/07/5g-was-going-to-unite-the-world-instead-its-tearing-us-apart/,5G was going to unite the world—instead it’s tearing us apart,,20200708-0200
https://arstechnica.com/cars/2020/07/indycars-charlie-kimball-talks-to-ars-about-racing-with-diabetes/,How one IndyCar driver turned his type 1 diabetes into an advantage,,20200708-0200
https://arstechnica.com/staff/2020/07/a-few-good-tech-deals-happening-this-july-4th-weekend/,A few good tech deals happening this July 4th weekend,,20200708-0200
https://arstechnica.com/information-technology/2020/07/the-remote-british-village-that-built-one-of-the-uks-fastest-internet-networks/,The remote British village that built one of the UK’s fastest Internet networks,,20200708-0200
